"BIBTEXKEY","first_name","middle_name","last_name","full_name","JOURNAL","NUMBER","PAGES","TITLE","TYPE","VOLUME","YEAR","DOI","URL","AFFILIATIONS","AUTHOR_KEYWORDS","PUBLICATION_STAGE","SOURCE","Affiliation_country","Affiliation_country_code","Gender","Gender.Probability","Gender.Count","composite_name","author_id","paper_id_author_id","author_order","author_last","author_single","unique_name","OA","Citations"
"Shenfield2003365","Takayuki",NA,"Nakata","Takayuki Nakata","Psychology of Music","4","365 – 375","Maternal singing modulates infant arousal","Article","31",2003,"10.1177/03057356030314002","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-0347019088&doi = 10.1177%2f03057356030314002&partnerID = 40&md5 = 96095a1ee0c978aba6ccafcd0c317d22","University of Toronto, Canada; Department of Pschology, University of Toronto at Mississauga, Mississauga, Ont. L5L 1C6, Canada; Faculty of Humanities, Nagasaki Junshin Catholic University, Japan","Cortisol; Infants; Mothers; Songs","Final","Scopus","Japan","JP","male",1,3933,"Takayuki Nakata","author3","Shenfield2003365_author3",3,1,0,"nakata_takayuki","Undefined",164
"Tan2005133","Siu-Lan",NA,"Tan","Siu-Lan Tan","Psychology of Music","2","133 – 153","Listeners' judgments of the musical unity of structurally altered and intact musical compositions","Article","33",2005,"10.1177/0305735605050648","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-33847758470&doi = 10.1177%2f0305735605050648&partnerID = 40&md5 = a7b3db34c7067320b9724e7338bbbb6c","Kalamazoo College, MI, United States; Brigham Young University, UT, United States; Department of Psychology, Kalamazoo College; Department of Psychology, Olds-Upton 403-C, Kalamazoo College, Kalamazoo, MI 49006, 1200 Academy Street, United States; Department of Psychology, Brigham Young University; Department of Psychology, Brigham Young University, 1001 Spencer W. Kimball Tower, Provo, UT 84602, United States","Aesthetic judgments; Altered compositions; Composition; Grounded theory; Listeners; Music listening; Musically trained; Musically untrained; Repetition; Structure","Final","Scopus","United States","US","female",0.75,1,"Siu-Lan Tan","author1","Tan2005133_author1",1,0,0,"tan_siu-lan","Undefined",12
"Tan2005133","Matthew","P.","Spackman","Matthew P. Spackman","Psychology of Music","2","133 – 153","Listeners' judgments of the musical unity of structurally altered and intact musical compositions","Article","33",2005,"10.1177/0305735605050648","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-33847758470&doi = 10.1177%2f0305735605050648&partnerID = 40&md5 = a7b3db34c7067320b9724e7338bbbb6c","Kalamazoo College, MI, United States; Brigham Young University, UT, United States; Department of Psychology, Kalamazoo College; Department of Psychology, Olds-Upton 403-C, Kalamazoo College, Kalamazoo, MI 49006, 1200 Academy Street, United States; Department of Psychology, Brigham Young University; Department of Psychology, Brigham Young University, 1001 Spencer W. Kimball Tower, Provo, UT 84602, United States","Aesthetic judgments; Altered compositions; Composition; Grounded theory; Listeners; Music listening; Musically trained; Musically untrained; Repetition; Structure","Final","Scopus","United States","US","male",1,397759,"Matthew Spackman","author2","Tan2005133_author2",2,1,0,"spackman_matthew","Undefined",12
"Seitz2005419","Jay","A.","Seitz","Jay A. Seitz","Psychology of Music","4","419 – 435","Dalcroze, the body, movement and musicality","Review","33",2005,"10.1177/0305735605056155","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-33646860501&doi = 10.1177%2f0305735605056155&partnerID = 40&md5 = b287fe16383de40cbcbfd8be0913263f","City University of New York, New School University, United States","Brain; Development; Embodied mind; Emile Jaques-Dalcroze; Musical expression; Musical thought; Musical understanding","Final","Scopus","United States","US","male",0.98,180388,"Jay Seitz","author1","Seitz2005419_author1",1,0,1,"seitz_jay","Undefined",38
"Tolbert200184","Elizabeth",NA,"Tolbert","Elizabeth Tolbert","Psychology of Music","1","84 – 94","Music and meaning: An evolutionary story","Article","29",2001,"10.1177/0305735601291006","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-33645523493&doi = 10.1177%2f0305735601291006&partnerID = 40&md5 = 0afe14ef71c6fc800934262974f81e7f","Peabody Conservatory of the Johns Hopkins University, Baltimore, MD 21202, 1 E. Mt. Vernon, Pl., United States",NA,"Final","Scopus","United States","US","female",1,363876,"Elizabeth Tolbert","author1","Tolbert200184_author1",1,0,1,"tolbert_elizabeth","Undefined",30
"Harrison200081","Anna","C.","Harrison","Anna C. Harrison","Psychology of Music","1","81 – 97","Children's gender-typed preferences for musical instruments: An intervention study","Article","28",2000,"10.1177/0305735600281006","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-0007132405&doi = 10.1177%2f0305735600281006&partnerID = 40&md5 = 5259a55532a4fa6e4dab0e58a5d08f70","Department of Psychology, Keele University, United Kingdom, Staffordshire, STS 5BG, United Kingdom",NA,"Final","Scopus","United Kingdom","GB","female",0.99,77515,"Anna Harrison","author1","Harrison200081_author1",1,0,0,"harrison_anna","Undefined",58
"Harrison200081","Susan","A.","O'Neill","Susan A. O'Neill","Psychology of Music","1","81 – 97","Children's gender-typed preferences for musical instruments: An intervention study","Article","28",2000,"10.1177/0305735600281006","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-0007132405&doi = 10.1177%2f0305735600281006&partnerID = 40&md5 = 5259a55532a4fa6e4dab0e58a5d08f70","Department of Psychology, Keele University, United Kingdom, Staffordshire, STS 5BG, United Kingdom",NA,"Final","Scopus","United Kingdom","GB","female",1,75028,"Susan O'Neill","author2","Harrison200081_author2",2,1,0,"o'neill_susan","Undefined",58
"Leukel200475","Winfried",NA,"Leukel","Winfried Leukel","Psychology of Music","1","75 – 88","The influence of harmonic context on the tuning of thirds played by professional flautists","Article","32",2004,"10.1177/0305735604039283","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-57049177519&doi = 10.1177%2f0305735604039283&partnerID = 40&md5 = 26c549be93d44803776dd67a126b05c4","University of Munich, Germany; Department of Psychology, University of Munich, D-80802 Mnchen, Leopoldstr. 13, Germany","Intonation; Pure; Pythagorean and equal tempered intervals","Final","Scopus","Germany","DE","male",1,4233,"Winfried Leukel","author1","Leukel200475_author1",1,0,0,"leukel_winfried","Undefined",5
"Leukel200475","Thomas",NA,"Stoffer","Thomas Stoffer","Psychology of Music","1","75 – 88","The influence of harmonic context on the tuning of thirds played by professional flautists","Article","32",2004,"10.1177/0305735604039283","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-57049177519&doi = 10.1177%2f0305735604039283&partnerID = 40&md5 = 26c549be93d44803776dd67a126b05c4","University of Munich, Germany; Department of Psychology, University of Munich, D-80802 Mnchen, Leopoldstr. 13, Germany","Intonation; Pure; Pythagorean and equal tempered intervals","Final","Scopus","Germany","DE","male",1,202801,"Thomas Stoffer","author2","Leukel200475_author2",2,1,0,"stoffer_thomas","Undefined",5
"Tekman200228","Hasan","Gürkan","Tekman","Hasan Gürkan Tekman","Psychology of Music","1","28 – 47","Aspects of stylistic knowledge: What are different styles like and why do we listen to them?","Article","30",2002,"10.1177/0305735602301005","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-0011653710&doi = 10.1177%2f0305735602301005&partnerID = 40&md5 = 0faa47f35aa6169566eeab4eb350ad0c","Program in Cognitive Science, School of Informatics, Middle East Technical University, ODTU 06531, Ankara, Turkey; Psychology Department, Middle East Technical University",NA,"Final","Scopus","Turkey","TR","male",0.98,272512,"Hasan Tekman","author1","Tekman200228_author1",1,0,0,"tekman_hasan","Undefined",34
"Tekman200228","Nuran",NA,"Hortaçsu","Nuran Hortaçsu","Psychology of Music","1","28 – 47","Aspects of stylistic knowledge: What are different styles like and why do we listen to them?","Article","30",2002,"10.1177/0305735602301005","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-0011653710&doi = 10.1177%2f0305735602301005&partnerID = 40&md5 = 0faa47f35aa6169566eeab4eb350ad0c","Program in Cognitive Science, School of Informatics, Middle East Technical University, ODTU 06531, Ankara, Turkey; Psychology Department, Middle East Technical University",NA,"Final","Scopus","Turkey","TR","female",0.98,13583,"Nuran Hortaçsu","author2","Tekman200228_author2",2,1,0,"hortaçsu_nuran","Undefined",34
"Cheung2004343","Jane",NA,"Cheung","Jane Cheung","Psychology of Music","3","343 – 356","Mapping Music Education Research in Hong Kong","Review","32",2004,"10.1177/0305735604043265","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-60949699937&doi = 10.1177%2f0305735604043265&partnerID = 40&md5 = 7493cb2484466cf202e3931b94fc601d","Hong Kong Institute of Education; Hong Kong Institute of Education, Tai Po, 10 Lo Ping Road, Hong Kong","Chinese music; Creativity; Education reform; Information technology; Integrated curriculum; Student-centred approach; Teacher education; Weak framing","Final","Scopus","Hong Kong","HK","female",0.99,2438,"Jane Cheung","author1","Cheung2004343_author1",1,0,1,"cheung_jane","Undefined",16
"Guéguen2002210","Nicolas",NA,"Guéguen","Nicolas Guéguen","Psychology of Music","2","210 – 214","The influence of music on temporal perceptions in an on-hold waiting situation","Article","30",2002,"10.1177/0305735602302007","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-33746652484&doi = 10.1177%2f0305735602302007&partnerID = 40&md5 = d7b2c1fe728c757887056770f0dd50aa","Laboratoire GRESICO, L. U. T. de Vannes, Université de Bretagne-Sud, 56017 Vannes, 8 Rue Montaigne, France; Université de Rennes 1, Rennes, France",NA,"Final","Scopus","France","FR","male",0.99,282690,"Nicolas Guéguen","author1","Guéguen2002210_author1",1,0,0,"guéguen_nicolas","Undefined",23
"Guéguen2002210","Céline",NA,"Jacob","Céline Jacob","Psychology of Music","2","210 – 214","The influence of music on temporal perceptions in an on-hold waiting situation","Article","30",2002,"10.1177/0305735602302007","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-33746652484&doi = 10.1177%2f0305735602302007&partnerID = 40&md5 = d7b2c1fe728c757887056770f0dd50aa","Laboratoire GRESICO, L. U. T. de Vannes, Université de Bretagne-Sud, 56017 Vannes, 8 Rue Montaigne, France; Université de Rennes 1, Rennes, France",NA,"Final","Scopus","France","FR","female",1,36009,"Céline Jacob","author2","Guéguen2002210_author2",2,1,0,"jacob_céline","Undefined",23
"MacDonald2005395","Raymond",NA,"MacDonald","Raymond MacDonald","Psychology of Music","4","395 – 417","Musical identities of professional jazz musicians: A focus group investigation","Article","33",2005,"10.1177/0305735605056151","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-44949192428&doi = 10.1177%2f0305735605056151&partnerID = 40&md5 = b6f81032401585c640ac372c6dcfbb13","Glasgow Caledonian University, United Kingdom","Creativity; Identities; Improvisation; Jazz; Personality","Final","Scopus","United Kingdom","GB","male",1,15235,"Raymond MacDonald","author1","MacDonald2005395_author1",1,0,0,"macdonald_raymond","Undefined",58
"MacDonald2005395","Graeme",NA,"Wilson","Graeme Wilson","Psychology of Music","4","395 – 417","Musical identities of professional jazz musicians: A focus group investigation","Article","33",2005,"10.1177/0305735605056151","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-44949192428&doi = 10.1177%2f0305735605056151&partnerID = 40&md5 = b6f81032401585c640ac372c6dcfbb13","Glasgow Caledonian University, United Kingdom","Creativity; Identities; Improvisation; Jazz; Personality","Final","Scopus","United Kingdom","GB","male",1,19633,"Graeme Wilson","author2","MacDonald2005395_author2",2,1,0,"wilson_graeme","Undefined",58
"Davidson2002186","Jane","W.","Davidson","Jane W. Davidson","Psychology of Music","2","186 – 201","Social and musical co-ordination between members of a string quartet: An exploratory study","Article","30",2002,"10.1177/0305735602302005","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-33845888380&doi = 10.1177%2f0305735602302005&partnerID = 40&md5 = 1a0514d992ac38b406c4819b3b86c8c9","Department of Music, University of Sheffield, United Kingdom, United Kingdom, S10 2TN, United Kingdom; Psychology Department, University of Durham, United Kingdom, DHI 3LE, United Kingdom",NA,"Final","Scopus","United Kingdom","GB","female",1,87899,"Jane Davidson","author1","Davidson2002186_author1",1,0,0,"davidson_jane","Undefined",150
"Davidson2002186","James","M. M.","Good","James M. M. Good","Psychology of Music","2","186 – 201","Social and musical co-ordination between members of a string quartet: An exploratory study","Article","30",2002,"10.1177/0305735602302005","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-33845888380&doi = 10.1177%2f0305735602302005&partnerID = 40&md5 = 1a0514d992ac38b406c4819b3b86c8c9","Department of Music, University of Sheffield, United Kingdom, United Kingdom, S10 2TN, United Kingdom; Psychology Department, University of Durham, United Kingdom, DHI 3LE, United Kingdom",NA,"Final","Scopus","United Kingdom","GB","male",1,280634,"James Good","author2","Davidson2002186_author2",2,1,0,"good_james","Undefined",150
"Rink2003303","John",NA,"Rink","John Rink","Psychology of Music","3","303 – 323","In respect of performance: The view from musicology","Review","31",2003,"10.1177/03057356030313004","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-61049501174&doi = 10.1177%2f03057356030313004&partnerID = 40&md5 = 6e9b6d0d26c833b74ff2064f35eb899b","Royal Holloway, University of London, Egham, Surrey, United Kingdom; Department of Music, Royal Holloway, University of London; Department of Music, Royal Holloway, University of London, Egham TW20 0EX, United Kingdom","'Work concept'; Chopin; Compositional variants; Historical musicology; Music analysis; Performance practice","Final","Scopus","United Kingdom","GB","male",1,368613,"John Rink","author1","Rink2003303_author1",1,0,1,"rink_john","Undefined",8
