"Gender","composite_name","n"
"male","Rolf Godøy",1
"male","Rolf Nordahl",1
"male","Romis Attux",1
"male","Romke Rouw",1
"male","Ron Brooker",1
"male","Ronald Fischer",1
"male","Rong-Shan Chen",1
"male","Roni Granot",1
"male","Roosevelt Vilar",1
"male","Ross Birrell",1
"male","Roy Ballantyne",1
"male","Roy Hamilton",1
"male","Ruben Barajas",1
"male","Rudi Črnčec",1
"male","Rudolf Rasch",1
"male","Rudolf Stark",1
"male","Ruhan Alpaydin",1
"male","Ruhi Ayangil",1
"male","Rui Gomes",1
"male","Rui Paiva",1
"male","Rune Høigaard",1
"male","Rusi Jaspal",1
"male","Russell Gavin",1
"male","Ryan George",1
"male","Ryota Miyauchi",1
"male","Ryuma Kuribayashi",1
"male","Rúben Carvalho",1
"male","S. Høffding",1
"male","S. Manjabhat",1
"male","Sai Kanagala",1
"male","Sakari Tervo",1
"male","Salvador Oriola-Requena",1
"male","Sam Duffy",1
"male","Sam Ferguson",1
"male","Sami Behbehani",1
"male","Samir Praharaj",1
"male","Sampsa Puttonen",1
"male","Samuel Laflamme",1
"male","Samuel McIlhagga",1
"male","Samuel Mehr",1
"male","Samuel Mutweleli",1
"male","Samuel Pereira",1
"male","Samy Bengio",1
"male","Sang Lee",1
"male","Sanga Chaki",1
"male","Santiago Moreno",1
"male","Santos Hernández",1
"male","Sarig Sela",1
"male","Sascha Schroeder",1
"male","Satoshi Obata",1
"male","Saúl Maté-Cid",1
"male","Scott Barton",1
"male","Scott Beveridge",1
"male","Scott Devenport",1
"male","Scott Glover",1
"male","Scott Levine",1
"male","Scott Sinnett",1
"male","Sean Hinton",1
"male","Sean-Lee Duncan",1
"male","Sebasian Klassmann",1
"male","Sebastian Finkel",1
"male","Sebastian Pintea",1
"male","Sebastian Ruiz",1
"male","Sebastien Poitrenaud",1
"male","Selahattin Gorsev",1
"male","Semih Bilgen",1
"male","Senyo Adzei",1
"male","Seokjin Lee",1
"male","Serge Lemouton",1
"male","Sergi Badia",1
"male","Sergio Oramas",1
"male","Sergios Theodoridis",1
"male","Seth Kalichman",1
"male","Seyyed Tabatabai",1
"male","Shabbir Rana",1
"male","Shahaboddin Varnosfaderani",1
"male","Shang Li",1
"male","Shangpeng Li",1
"male","Shashidhar Koolagudi",1
"male","Shaun Halovic",1
"male","Shayan Alam",1
"male","Shen Li",1
"male","Shigeki Nakauchi",1
"male","Shin Chin",1
"male","Shin-Ichiro Iwamiya",1
"male","Shingo Nomura",1
"male","Shingo Oda",1
"male","Shoichi Hasegawa",1
"male","Shrey Dutta",1
"male","Shuai Wang",1
"male","Sibusiso Shongwe",1
"male","Simha Arom",1
"male","Simon Holland",1
"male","Simon Ingram",1
"male","Simon Jacobsen",1
"male","Simon Rigoulot",1
"male","Simon Schaerlaeken",1
"male","Simon Schmidt",1
"male","Simon Waters",1
"male","Simon Wehrle",1
"male","Siu-Sing Wong",1
"male","Siyong Liu",1
"male","Slawomir Nasuto",1
"male","Sol Nte",1
"male","Soni Adriana",1
"male","Soonil Kwon",1
"male","Sourangshu Bhattacharya",1
"male","Spencer Salazar",1
"male","Stan Zavoyskiy",1
"male","Stanislav Treger",1
"male","Stanisław Czerwiński",1
"male","Stanisław Raczyński",1
"male","Stavros Ntalampiras",1
"male","Steeve Genestet",1
"male","Stefan Balke",1
"male","Stefan Bogaerts",1
"male","Stefan Gebhardt",1
"male","Stefan Lattner",1
"male","Steffen Lepa",1
"male","Stephan Baumann",1
"male","Stephan Goldhahn",1
"male","Stephan Zipfel",1
"male","Stephen Camarata",1
"male","Stephen Christman",1
"male","Stephen Clift",1
"male","Stephen Cottrell",1
"male","Stephen Croucher",1
"male","Stephen Dewhurst",1
"male","Stephen Lim",1
"male","Stephen Malloch",1
"male","Stephen Marks",1
"male","Stephen McaDams",1
"male","Stephen Mcadams",1
"male","Stephen Spivack",1
"male","Steve Larson",1
"male","Steven Gelineck",1
"male","Steven Martinez",1
"male","Steven van de Par",1
"male","Stijn Daenekindt",1
"male","Stuart Cunningham",1
"male","Stuart Ough",1
"male","Sture Brändström",1
"male","Stéphan Schaub",1
"male","Stéphane Aubinet",1
"male","Stéphane de Leymarie",1
"male","Sudeep Gill",1
"male","Sungwon Na",1
"male","Suvi Saarikallio",1
"male","Svante Granqvist",1
"male","Sven Blankenberger",1
"male","Sylvain Doré",1
"male","Syunpei Suzuki",1
"male","Sándor Nagy",1
"male","Sébastien Meineri",1
"male","Sébastien Paquette",1
"male","T. Cesario",1
"male","T. Pozzo",1
"male","T. Roger",1
"male","T. Van Criekinge",1
"male","Taiki Shimozono",1
"male","Tailson Mariano",1
"male","Takafumi Hikichi",1
"male","Takahiro Soshi",1
"male","Takauki Nakata",1
"male","Takayuki Sasaki",1
"male","Takeshi Hamamura",1
"male","Tal Vaizman",1
"male","Tamas David-Barrett",1
"male","Tamas Ungvary",1
"male","Tan Chin",1
"male","Tapio Lokki",1
"male","Tarik Barri",1
"male","Tatsuyuki Ohtsuke",1
"male","Tatsuyuki Ohtsuki",1
"male","Tauseef Gulrez",1
"male","Taylor McKee",1
"male","Ted Nettelbeck",1
"male","Tee Wong",1
"male","Tellef Kvifte",1
"male","Telmo Serrano",1
"male","Teng Lu",1
"male","Teppo Särkämö",1
"male","Terence Cook",1
"male","Terence Leong",1
"male","Terrence Hays",1
"male","Terry Pettijohn",1
"male","Teruo Yamasaki",1
"male","Tervaniemi Mari",1
"male","Thai-Shawn Cheok",1
"male","Thatcher Coleman",1
"male","Theo Dimitriadis",1
"male","Theo Herbst",1
"male","Theodor Rüber",1
"male","Theodore Beauchaine",1
"male","Theodore Zanto",1
"male","Thibault Langlois",1
"male","Thibaut Carpentier",1
"male","Thierry Baccino",1
"male","Thierry Bertin-Mahieux",1
"male","Thierry Marchant",1
"male","Thierry Prieur",1
"male","Thinus Boshoff",1
"male","Thomas Bjørner",1
"male","Thomas Brockmeier",1
"male","Thomas Combriat",1
"male","Thomas Fritz",1
"male","Thomas Geffen",1
"male","Thomas Graves",1
"male","Thomas Knösche",1
"male","Thomas Lennie",1
"male","Thomas McBain",1
"male","Thomas Moyle",1
"male","Thomas Münte",1
"male","Thomas Nicholl",1
"male","Thomas Niesler",1
"male","Thomas Priest",1
"male","Thomas Stegemann",1
"male","Thomas Stoffer",1
"male","Thomas Vervust",1
"male","Thorsten Burger",1
"male","Tiago Tavares",1
"male","Tian Song",1
"male","Tijl De Bie",1
"male","Tijl de Bie",1
"male","Tik Siu",1
"male","Til Hunke",1
"male","Till Knipper",1
"male","Till Schumann",1
"male","Tilo Hähnel",1
"male","Tim Beitz",1
"male","Tim Byron",1
"male","Tim Driscoll",1
"male","Tim Horton",1
"male","Tim Vets",1
"male","Tim Wall",1
"male","Tim Wildschut",1
"male","Tim Williams",1
"male","Timo Varelmann",1
"male","Timohty Justus",1
"male","Timothy Barringham",1
"male","Timothy Hohman",1
"male","Timothy Horton",1
"male","Timothy Iyendo",1
"male","Timothy Roth",1
"male","Timothy Russel",1
"male","Tlacael Esparza",1
"male","Tobias Dienlin",1
"male","Tobias Greitemeyer",1
"male","Tobias Klein",1
"male","Tobias Stubbe",1
"male","Todd Van Kekerix",1
"male","Tom Collins",1
"male","Tom Francart",1
"male","Tom Mitchell",1
"male","Tom de Nies",1
"male","Tomas Matthews",1
"male","Tomasz Besta",1
"male","Tommaso Bianco",1
"male","Tommy Haugen",1
"male","Tomohiko Nakamura",1
"male","Tony Cline",1
"male","Tony Noice",1
"male","Tony Stockman",1
"male","Tony Whyton",1
"male","Topi Jarvinen",1
"male","Topi Järvinen",1
"male","Torsten Möller",1
"male","Trent Nicol",1
"male","Trenton Johanis",1
"male","Tristan Loria",1
"male","Tristan Niedecken",1
"male","Troy Davis",1
"male","Tzung-Shian Tsai",1
"male","U. Svensson",1
"male","Ugo Merlone",1
"male","Ulman Lindenberger",1
"male","Ulrich Ott",1
"male","Uri Aronoff",1
"male","Uwe Ligges",1
"male","Uzay Bora",1
"male","V. Popov",1
"male","Valentin Bégel",1
"male","Valerio Lorenzoni",1
"male","Valerio Velardo",1
"male","Vasil Kolev",1
"male","Vasileios Chatziioannou",1
"male","Vassilis Angelis",1
"male","Vedhas Pandit",1
"male","Vern Tee",1
"male","Vernon Pickles",1
"male","Vesa Putkinen",1
"male","Vesa Välimäki",1
"male","Victor Fung",1
"male","Victor Minichiello",1
"male","Victor Rosi",1
"male","Victor Sánchez",1
"male","Vijayadas M",1
"male","Vincent Freour",1
"male","Vincent Goetry",1
"male","Vincent Rioux",1
"male","Vincent Verfaille",1
"male","Vincenzo Perciavalle",1
"male","Vincenzo Santarcangelo",1
"male","Vinod Menon",1
"male","Viren Swami",1
"male","Vittorio Gallese",1
"male","Vivek Prabhakaran",1
"male","Vladimir Figar",1
"male","Vladimir Gusev",1
"male","Vladimir Koněni",1
"male","Volker Hesse",1
"male","Volkmar Klien",1
"male","Vu Nguyen",1
"male","Václav Vencovský",1
"male","Väinö Ala-Härkönen",1
"male","Víctor León-Carrascosa",1
"male","W. Schloss",1
"male","W. Xiaoyu",1
"male","Wai Szeto",1
"male","Walter Osika",1
"male","Walter Vincken",1
"male","Wang Zhong",1
"male","Warren Mansell",1
"male","Wayne Gillespie",1
"male","Wayne Wilson",1
"male","Wei-Ho Tsai",1
"male","Weicong Li",1
"male","Welson Tremura",1
"male","Wenchen Liao",1
"male","Werner Mende",1
"male","Wesley Hatch",1
"male","Wiktor Wróbel",1
"male","Wilker Andrade",1
"male","Will Arentz",1
"male","Willem Holleman",1
"male","William Bauer",1
"male","William Brent",1
"male","William Chaplin",1
"male","William Collier",1
"male","William Coppola",1
"male","William Elder",1
"male","William Kronenberger",1
"male","William Ledger",1
"male","William Levine",1
"male","William Scott",1
"male","William Sol",1
"male","William Storm",1
"male","William. Randall",1
"male","Williams Henry",1
"male","Willian Souza",1
"male","Willie Krige",1
"male","Wilson Goh",1
"male","Wilson Lim",1
"male","Winfried Leukel",1
"male","Wing Pang",1
"male","Wobbe Zijlstra",1
"male","Wojciech Malecki",1
"male","Wolf-Georg Zaddach",1
"male","Wolfgang Mann",1
"male","WooJae Cho",1
"male","Wu Zhexuan",1
"male","Wyatt Schiefelbein",1
"male","Wynnpaul Varela",1
"male","X. Qiujian",1
"male","X. Wang",1
"male","X. Ying",1
"male","Xiangming Zhang",1
"male","Xiaohu Yang",1
"male","Xin Chang",1
"male","Xin Wen",1
"male","Xin Zhou",1
"male","Xingcong Zhao",1
"male","Xiyu Guo",1
"male","Y. Dan",1
"male","Y. Grobman",1
"male","Y. Gérard",1
"male","Y. Xinran",1
"male","Yading Song",1
"male","Yair Neuman",1
"male","Yaming Wei",1
"male","Yandre Costa",1
"male","Yang Dong",1
"male","Yang Li",1
"male","Yannick Wey",1
"male","Yasin Bez",1
"male","Yasumasa Yamaguchi",1
"male","Yasuyuki Saito",1
"male","Yeongjin Gwon",1
"male","Yeow Lam",1
"male","Yi Tan",1
"male","Yi-Chang Chen",1
"male","Yi-Lung Kuo",1
"male","Yian Chen",1
"male","Yifan Wang",1
"male","Yin-Cheng Yeh",1
"male","Yinay De León-Barrios",1
"male","Yingjie Zheng",1
"male","Yizhao Ni",1
"male","Yiğit Aydin",1
"male","Yoav Bergman",1
"male","Yoav Schechner",1
"male","Yochai Cohen",1
"male","Yoichi Sugita",1
"male","Yongse Kim",1
"male","Yori Gidron",1
"male","Yoshihiko Nakamura",1
"male","Yoshitaka Nakajima",1
"male","Youn Kim",1
"male","Youngmoo Kim",1
"male","Yu Peng",1
"male","Yu Sun",1
"male","Yu-Kwong Kwok",1
"male","Yuan Leong",1
"male","Yuan-Sheng Quek",1
"male","Yuancheng Wang",1
"male","Yukihiko Kanda",1
"male","Yun-Sheng Yeh",1
"male","Yutaka Sakaguchi",1
"male","Yuval Palgi",1
"male","Yves Raimond",1
"male","Yves Wycisk",1
"male","Z. Yazici",1
"male","Zachary Bergson",1
"male","Zachary Bresler",1
"male","Zachary Merz",1
"male","Zhaoxin Wang",1
"male","Zhen Wang",1
"male","Zheng Li",1
"male","Zhishuai Jin",1
"male","Zhiyao Duan",1
"male","Zhong Chee",1
"male","Zhuo Fang",1
"male","Zhuoya Cui",1
"male","Zijun Cai",1
"male","Zilun Xiao",1
"male","Ziyong Lin",1
"male","Zohar Tubul",1
"male","april graham-jackson",1
"male","Álvaro Chang-Arana",1
"male","Árni Kristjánsson",1
"male","Átila Cedro",1
"male","Çınar Gedizlioğlu",1
"male","Éric Hanigan",1
"male","Òscar Celma",1
"male","Ómar Jóhannesson",1
"male","Óscar Gonçalves",1
"male","Özgür Izmirli",1
"male","Üzeyir Ok",1
"male","İsmail Arı",1
